Region,Sales,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name
West,5.98,CA-2016-137729,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
West,5.98,CA-2016-162733,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
West,5.98,CA-2017-118136,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,OFF-AR-10001427,Office Supplies,Art,Newell 330
West,5.984000000000001,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
West,6.08,US-2017-120147,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
West,6.096,CA-2014-168158,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
West,6.096,CA-2015-138002,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders
West,6.096,CA-2016-142958,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
West,6.12,CA-2016-152800,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
West,6.16,CA-2014-116673,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
West,6.16,CA-2014-126683,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
West,6.16,CA-2016-101672,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set
West,6.208,CA-2017-127712,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears
West,6.24,CA-2014-144414,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories
West,6.24,US-2016-114888,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
West,6.264,CA-2016-142902,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,OFF-LA-10000634,Office Supplies,Labels,Avery 509
West,6.27,CA-2016-134348,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
West,6.28,CA-2014-101931,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
West,6.28,CA-2014-104178,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
West,6.3,CA-2016-144855,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
West,6.368,CA-2015-147501,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
West,6.368,CA-2017-155929,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
West,6.368,US-2015-146745,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
West,6.384,US-2016-111528,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
West,6.456,CA-2014-129364,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""
West,6.48,CA-2014-146528,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966
West,6.48,CA-2014-146969,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-PA-10002105,Office Supplies,Paper,Xerox 223
West,6.48,CA-2015-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
West,6.48,CA-2015-141593,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-PA-10004983,Office Supplies,Paper,Xerox 23
West,6.48,CA-2016-109806,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995
West,6.48,CA-2016-148201,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
West,6.48,CA-2017-139080,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,OFF-PA-10002262,Office Supplies,Paper,Xerox 192
West,6.48,US-2015-114741,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,OFF-PA-10000048,Office Supplies,Paper,Xerox 20
West,6.48,US-2017-101539,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
West,6.56,CA-2014-128237,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,OFF-AR-10003829,Office Supplies,Art,Newell 35
West,6.56,CA-2017-137498,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,OFF-AR-10003829,Office Supplies,Art,Newell 35
West,6.57,CA-2017-110380,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener
West,6.58,CA-2014-154781,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
West,6.6080000000000005,CA-2015-168564,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
West,6.63,CA-2015-118948,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,OFF-AR-10001547,Office Supplies,Art,Newell 311
West,6.63,CA-2017-102099,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,OFF-AR-10003811,Office Supplies,Art,Newell 327
West,6.63,CA-2017-104801,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,OFF-AR-10001547,Office Supplies,Art,Newell 311
West,6.63,CA-2017-163405,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,OFF-AR-10003811,Office Supplies,Art,Newell 327
West,6.671999999999999,CA-2017-107321,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
West,6.672000000000001,CA-2017-117646,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
West,6.68,CA-2016-169887,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986
West,6.72,CA-2014-153619,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
West,6.72,CA-2015-153388,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
West,6.720000000000001,CA-2016-160500,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs
West,6.783,CA-2017-145233,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
West,6.800000000000001,CA-2014-124737,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors
West,6.848000000000001,CA-2015-107468,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,OFF-AR-10000634,Office Supplies,Art,Newell 320
West,6.88,CA-2017-132521,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
West,6.96,CA-2016-130799,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
West,6.98,CA-2017-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
West,7.04,CA-2016-107216,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,OFF-AR-10001545,Office Supplies,Art,Newell 326
West,7.080000000000001,CA-2015-105312,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
West,7.151999999999999,CA-2015-169299,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
West,7.16,CA-2014-108189,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
West,7.16,CA-2014-156601,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
West,7.184000000000001,CA-2014-101931,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
West,7.184000000000001,CA-2017-128370,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
West,7.184000000000001,US-2014-128685,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
West,7.28,CA-2014-115812,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,OFF-AR-10002833,Office Supplies,Art,Newell 322
West,7.28,CA-2015-168564,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders
West,7.3,CA-2014-142769,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
West,7.3,CA-2015-149713,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
West,7.3,CA-2017-130148,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
West,7.312000000000001,CA-2014-141110,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
West,7.312000000000001,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
West,7.312000000000001,CA-2016-129693,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
West,7.36,CA-2014-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
West,7.36,CA-2014-133851,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
West,7.38,CA-2015-164833,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,OFF-LA-10000443,Office Supplies,Labels,Avery 501
West,7.38,CA-2016-149482,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,OFF-LA-10000248,Office Supplies,Labels,Avery 52
West,7.38,CA-2016-165918,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,OFF-LA-10003720,Office Supplies,Labels,Avery 487
West,7.38,CA-2017-128965,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,OFF-LA-10001404,Office Supplies,Labels,Avery 517
West,7.4,CA-2017-129805,Standard Class,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
West,7.42,CA-2017-123491,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
West,7.4399999999999995,US-2014-144078,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
West,7.52,CA-2015-142041,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack
West,7.58,US-2017-135230,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors
West,7.61,CA-2016-145625,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
West,7.64,CA-2014-128538,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
West,7.656000000000001,US-2017-142573,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders
West,7.712000000000001,CA-2014-129924,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
West,7.712000000000001,CA-2015-120103,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
West,7.712000000000001,CA-2016-119018,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
West,7.752000000000001,CA-2016-161095,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
West,7.77,CA-2017-117632,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
West,7.78,CA-2014-140732,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
West,7.78,CA-2015-168634,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
West,7.78,CA-2017-162250,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb."
West,7.800000000000001,CA-2017-162096,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils
West,7.83,CA-2016-145898,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,OFF-LA-10000262,Office Supplies,Labels,Avery 494
West,7.857000000000002,CA-2017-163692,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
West,7.86,CA-2014-166961,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,OFF-FA-10003485,Office Supplies,Fasteners,Staples
West,7.86,CA-2015-145065,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,OFF-FA-10001229,Office Supplies,Fasteners,Staples
West,7.88,US-2015-110163,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons
West,7.89,US-2017-123862,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,OFF-FA-10003112,Office Supplies,Fasteners,Staples
